A_19_P00804817,NG_013013.2,100.000,60,0,0,1,60,121921,121980,4.55e-24,111
A_19_P00805272,NG_009828.1,100.000,60,0,0,1,60,2455,2514,4.55e-24,111
A_19_P00805702,NG_027732.1,100.000,60,0,0,1,60,70896,70955,4.55e-24,111
A_19_P00805942,NG_034121.1,100.000,60,0,0,1,60,127587,127646,4.55e-24,111
A_19_P00806947,NG_053057.1,98.333,60,1,0,1,60,2864,2923,2.12e-22,106
A_19_P00806947,NG_047066.1,98.333,60,1,0,1,60,16399,16458,2.12e-22,106
A_19_P00808208,NG_012886.2,96.667,60,2,0,1,60,363722,363663,9.85e-21,100
A_19_P00811284,NG_029224.1,96.667,60,2,0,1,60,39290,39349,9.85e-21,100
A_19_P00811706,NG_016932.2,100.000,60,0,0,1,60,734957,735016,4.55e-24,111
A_19_P00811828,NG_012059.2,90.000,60,6,0,1,60,68478,68537,4.61e-14,78.7
A_19_P00812250,NG_013013.2,100.000,60,0,0,1,60,121861,121920,4.55e-24,111
A_19_P00812587,NG_011779.2,98.305,59,1,0,1,59,7860,7918,7.61e-22,104
A_19_P00812587,NG_033051.1,98.305,59,1,0,1,59,131678,131620,7.61e-22,104
A_19_P00812587,NG_012958.1,94.915,59,3,0,1,59,90921,90863,1.65e-18,93.5
A_19_P00812587,NG_033962.2,94.737,57,2,1,3,59,213113,213168,7.67e-17,87.9
A_21_P0000006,NG_042854.1,100.000,60,0,0,1,60,17368,17427,4.55e-24,111
A_21_P0000006,NG_007084.2,100.000,60,0,0,1,60,2806,2865,4.55e-24,111
A_21_P0000017,NG_042872.1,100.000,60,0,0,1,60,9796,9855,4.55e-24,111
A_21_P0000018,NG_011981.2,100.000,60,0,0,1,60,22621,22680,4.55e-24,111
A_21_P0000022,NG_013090.1,100.000,60,0,0,1,60,113218,113159,4.55e-24,111
A_21_P0000024,NG_012003.1,100.000,60,0,0,1,60,94280,94339,4.55e-24,111
A_21_P0000028,NG_016849.1,100.000,57,0,0,1,57,14736,14792,2.12e-22,106
A_21_P0000048,NG_011681.2,100.000,60,0,0,1,60,337630,337689,4.55e-24,111
A_21_P0000050,NG_011681.2,100.000,60,0,0,1,60,149647,149706,4.55e-24,111
A_21_P0000051,NG_011681.2,100.000,60,0,0,1,60,128729,128788,4.55e-24,111
A_21_P0000052,NG_011681.2,100.000,60,0,0,1,60,80685,80744,4.55e-24,111
A_21_P0000061,NG_012199.2,100.000,60,0,0,1,60,17861,17802,4.55e-24,111
A_21_P0000063,NG_029463.1,100.000,60,0,0,1,60,6422,6481,4.55e-24,111
A_21_P0000064,NG_028037.1,100.000,60,0,0,1,60,47032,47091,4.55e-24,111
A_21_P0000065,NG_015890.1,100.000,60,0,0,1,60,7793,7852,4.55e-24,111
A_21_P0000073,NG_016236.1,100.000,60,0,0,1,60,45630,45689,4.55e-24,111
A_21_P0000076,NG_029877.1,100.000,60,0,0,1,60,13544,13603,4.55e-24,111
A_21_P0000080,NG_016383.1,100.000,60,0,0,1,60,19631,19690,4.55e-24,111
A_21_P0000084,NG_013357.1,100.000,60,0,0,1,60,25413,25354,4.55e-24,111
A_21_P0000086,NG_029887.1,100.000,60,0,0,1,60,49914,49973,4.55e-24,111
A_21_P0000103,NG_047090.1,100.000,60,0,0,1,60,12411,12352,4.55e-24,111
A_21_P0000105,NG_009191.3,100.000,60,0,0,1,60,33514,33455,4.55e-24,111
A_21_P0000119,NG_023422.2,100.000,60,0,0,1,60,730656,730715,4.55e-24,111
A_21_P0000127,NG_027671.2,100.000,60,0,0,1,60,16487,16546,4.55e-24,111
A_21_P0000128,NG_011521.2,100.000,60,0,0,1,60,60729,60670,4.55e-24,111
A_21_P0000137,NG_021403.2,100.000,60,0,0,1,60,71551,71610,4.55e-24,111
A_21_P0000147,NG_034146.2,98.113,53,1,0,8,60,29575,29627,1.65e-18,93.5
A_21_P0000153,NG_009062.1,100.000,60,0,0,1,60,146568,146627,4.55e-24,111
A_21_P0000160,NG_054731.1,100.000,60,0,0,1,60,19750,19809,4.55e-24,111
A_21_P0000161,NG_027698.1,100.000,60,0,0,1,60,17139,17198,4.55e-24,111
A_21_P0000170,NG_052833.1,100.000,60,0,0,1,60,17391,17332,4.55e-24,111
A_21_P0000171,NG_012087.1,100.000,60,0,0,1,60,34900,34959,4.55e-24,111
A_21_P0000174,NG_011450.1,100.000,60,0,0,1,60,8976,8917,4.55e-24,111
A_21_P0000175,NG_050570.1,100.000,60,0,0,1,60,2496,2555,4.55e-24,111
A_21_P0000175,NG_031846.1,100.000,60,0,0,1,60,16222,16281,4.55e-24,111
A_21_P0000176,NG_052819.1,100.000,60,0,0,1,60,559096,559155,4.55e-24,111
A_21_P0000185,NG_007148.3,100.000,60,0,0,1,60,139637,139578,4.55e-24,111
A_21_P0000190,NG_052835.1,100.000,60,0,0,1,60,600251,600310,4.55e-24,111
A_21_P0000192,NG_007447.2,100.000,60,0,0,1,60,51204,51263,4.55e-24,111
A_21_P0000201,NG_029821.1,98.333,60,1,0,1,60,90114,90173,2.12e-22,106
A_21_P0000202,NG_028161.1,100.000,60,0,0,1,60,8674,8615,4.55e-24,111
A_21_P0000534,NG_013308.1,96.610,59,2,0,1,59,7828,7770,3.54e-20,99.0
A_21_P0000534,NG_011948.1,96.610,59,2,0,1,59,8111,8169,3.54e-20,99.0
A_21_P0000585,NG_029754.1,100.000,60,0,0,1,60,3281,3222,4.55e-24,111
A_21_P0000664,NG_027688.1,100.000,60,0,0,1,60,30471,30530,4.55e-24,111
A_21_P0000671,NG_030326.1,98.333,60,1,0,1,60,6221,6280,2.12e-22,106
A_21_P0001050,NG_050659.1,100.000,60,0,0,1,60,2554,2495,4.55e-24,111
A_21_P0001105,NG_047042.3,100.000,60,0,0,1,60,3543,3484,4.55e-24,111
A_21_P0001185,NG_029773.1,100.000,60,0,0,1,60,4248,4189,4.55e-24,111
A_21_P0001371,NG_047070.1,98.276,58,1,0,3,60,5579,5636,2.74e-21,102
A_21_P0001741,NG_011509.1,100.000,60,0,0,1,60,39328,39269,4.55e-24,111
A_21_P0001775,NG_031910.1,100.000,60,0,0,1,60,3942,3883,4.55e-24,111
A_21_P0001946,NG_011820.3,100.000,58,0,0,3,60,264,207,5.89e-23,108
A_21_P0002167,NG_012105.1,100.000,60,0,0,1,60,3285,3226,4.55e-24,111
A_21_P0002168,NG_012105.1,100.000,60,0,0,1,60,2607,2548,4.55e-24,111
A_21_P0002436,NG_016000.1,100.000,60,0,0,1,60,1434,1375,4.55e-24,111
A_21_P0002595,NG_033050.2,100.000,60,0,0,1,60,251499,251558,4.55e-24,111
A_21_P0002670,NG_016710.1,100.000,60,0,0,1,60,4179,4120,4.55e-24,111
A_21_P0003228,NG_032938.1,100.000,60,0,0,1,60,4180,4239,4.55e-24,111
A_21_P0003243,NG_016607.2,98.333,60,1,0,1,60,1404,1463,2.12e-22,106
A_21_P0003243,NG_023304.1,98.333,60,1,0,1,60,9104,9045,2.12e-22,106
A_21_P0003885,NG_033873.1,100.000,60,0,0,1,60,30744,30803,4.55e-24,111
A_21_P0005268,NG_033878.2,95.000,60,3,0,1,60,350958,350899,4.58e-19,95.3
A_21_P0005295,NG_015805.1,100.000,52,0,0,9,60,482,533,1.27e-19,97.1
A_21_P0005454,NG_029966.1,100.000,60,0,0,1,60,1737,1678,4.55e-24,111
A_21_P0005937,NG_029246.1,93.333,60,3,1,1,60,536099,536041,7.67e-17,87.9
A_21_P0005995,NG_017051.1,100.000,60,0,0,1,60,2394,2453,4.55e-24,111
A_21_P0006172,NG_032760.1,100.000,60,0,0,1,60,3062,3003,4.55e-24,111
A_21_P0006341,NG_052634.1,100.000,60,0,0,1,60,512919,512978,4.55e-24,111
A_21_P0006434,NG_021412.2,96.552,58,2,0,3,60,39394,39337,1.27e-19,97.1
A_21_P0006439,NG_030331.1,100.000,60,0,0,1,60,1683,1624,4.55e-24,111
A_21_P0006522,NG_021257.1,100.000,60,0,0,1,60,252,193,4.55e-24,111
A_21_P0006769,NG_031934.1,100.000,60,0,0,1,60,3784,3843,4.55e-24,111
A_21_P0006918,NG_012187.1,100.000,60,0,0,1,60,3572,3631,4.55e-24,111
A_21_P0007138,NG_016165.1,100.000,60,0,0,1,60,9504,9445,4.55e-24,111
A_21_P0007218,NG_017057.1,93.333,60,4,0,1,60,6804,6745,2.13e-17,89.8
A_21_P0007218,NG_031954.1,91.667,60,5,0,1,60,27720,27779,9.92e-16,84.2
A_21_P0007218,NG_021299.2,93.617,47,3,0,11,57,105984,106030,7.72e-12,71.3
A_21_P0007233,NG_012655.2,100.000,60,0,0,1,60,4701,4642,4.55e-24,111
A_21_P0007241,NG_008926.1,100.000,60,0,0,1,60,2963,2904,4.55e-24,111
A_21_P0007281,NG_013083.2,100.000,37,0,0,1,37,37,1,2.78e-11,69.4
A_21_P0007340,NG_008937.1,100.000,60,0,0,1,60,2566,2507,4.55e-24,111
A_21_P0008352,NG_029480.1,100.000,60,0,0,1,60,2878,2819,4.55e-24,111
A_21_P0008557,NG_027782.1,100.000,60,0,0,1,60,4262,4203,4.55e-24,111
A_21_P0008599,NG_016177.1,100.000,49,0,0,1,49,21801,21849,5.93e-18,91.6
A_21_P0008653,NG_009113.2,100.000,60,0,0,1,60,1536,1595,4.55e-24,111
A_21_P0008759,NG_034037.1,100.000,60,0,0,1,60,138624,138683,4.55e-24,111
A_21_P0008855,NG_034037.1,100.000,60,0,0,1,60,138628,138687,4.55e-24,111
A_21_P0009076,NG_054715.1,100.000,60,0,0,1,60,188223,188164,4.55e-24,111
A_21_P0009243,NG_065324.1,100.000,60,0,0,1,60,110846,110905,4.55e-24,111
A_21_P0009287,NG_011433.1,100.000,60,0,0,1,60,1635,1576,4.55e-24,111
A_21_P0009398,NG_027681.1,100.000,60,0,0,1,60,4534,4475,4.55e-24,111
A_21_P0009554,NG_027527.2,100.000,60,0,0,1,60,2355,2296,4.55e-24,111
A_21_P0009689,NG_015841.1,100.000,60,0,0,1,60,3733,3792,4.55e-24,111
A_21_P0009738,NG_029167.1,100.000,60,0,0,1,60,4151,4092,4.55e-24,111
A_21_P0010073,NG_009004.2,100.000,60,0,0,1,60,76674,76733,4.55e-24,111
A_21_P0010219,NG_008675.1,100.000,60,0,0,1,60,240,181,4.55e-24,111
A_21_P0010251,NG_032113.2,100.000,60,0,0,1,60,2910,2851,4.55e-24,111
A_21_P0010345,NG_009791.1,100.000,60,0,0,1,60,12248,12189,4.55e-24,111
A_21_P0010469,NG_029213.1,100.000,45,0,0,16,60,732,688,9.92e-16,84.2
A_21_P0010506,NG_047096.1,100.000,60,0,0,1,60,13685,13744,4.55e-24,111
A_21_P0010514,NG_016454.1,98.333,60,1,0,1,60,8619,8678,2.12e-22,106
A_21_P0010514,NG_011603.1,98.333,60,1,0,1,60,589,530,2.12e-22,106
A_21_P0010514,NG_011438.1,98.333,60,1,0,1,60,16144,16085,2.12e-22,106
A_21_P0010515,NG_016454.1,100.000,42,0,0,19,60,7572,7613,4.61e-14,78.7
A_21_P0010515,NG_011603.1,100.000,42,0,0,19,60,1636,1595,4.61e-14,78.7
A_21_P0010517,NG_016454.1,98.333,60,1,0,1,60,6274,6333,2.12e-22,106
A_21_P0010517,NG_011603.1,98.333,60,1,0,1,60,2934,2875,2.12e-22,106
A_21_P0010520,NG_016454.1,98.333,60,1,0,1,60,8815,8874,2.12e-22,106
A_21_P0010520,NG_011603.1,98.333,60,1,0,1,60,393,334,2.12e-22,106
A_21_P0010520,NG_011438.1,98.333,60,1,0,1,60,15948,15889,2.12e-22,106
A_21_P0010561,NG_033089.1,100.000,60,0,0,1,60,28881,28822,4.55e-24,111
A_21_P0010561,NG_007578.1,100.000,60,0,0,1,60,10761,10820,4.55e-24,111
A_21_P0010565,NG_009228.1,100.000,58,0,0,1,58,58991,59048,5.89e-23,108
A_21_P0010626,NG_012165.1,98.333,60,1,0,1,60,36957,37016,2.12e-22,106
A_21_P0010639,NG_033234.1,100.000,60,0,0,1,60,10666,10725,4.55e-24,111
A_21_P0010639,NG_034154.1,96.667,60,2,0,1,60,1232,1291,9.85e-21,100
A_21_P0010658,NG_027723.1,98.333,60,1,0,1,60,22812,22871,2.12e-22,106
A_21_P0010658,NG_027723.1,91.379,58,5,0,1,58,18340,18397,1.28e-14,80.5
A_21_P0010693,NG_016454.1,96.721,61,1,1,1,60,8040,8100,9.85e-21,100
A_21_P0010693,NG_011603.1,96.721,61,1,1,1,60,1168,1108,9.85e-21,100
A_21_P0010696,NG_047042.3,100.000,33,0,0,1,33,6992,7024,4.65e-09,62.1
A_21_P0010696,NG_047042.3,100.000,28,0,0,33,60,9769,9796,2.80e-06,52.8
A_21_P0010704,NG_008839.1,100.000,60,0,0,1,60,3645,3586,4.55e-24,111
A_21_P0010727,NG_033089.1,100.000,60,0,0,1,60,33760,33701,4.55e-24,111
A_21_P0010727,NG_007578.1,100.000,60,0,0,1,60,5882,5941,4.55e-24,111
A_21_P0010740,NG_009243.2,100.000,60,0,0,1,60,26906,26965,4.55e-24,111
A_21_P0010748,NG_015867.1,96.667,60,2,0,1,60,12775,12834,9.85e-21,100
A_21_P0010761,NG_023402.2,100.000,60,0,0,1,60,93087,93146,4.55e-24,111
A_21_P0010778,NG_054933.1,95.745,47,1,1,2,48,20814,20859,5.97e-13,75.0
A_21_P0010875,NG_046921.1,95.000,60,3,0,1,60,12805,12864,4.58e-19,95.3
A_21_P0010964,NG_028283.3,98.333,60,1,0,1,60,34144,34085,2.12e-22,106
A_21_P0010964,NG_051658.1,98.333,60,1,0,1,60,42231,42290,2.12e-22,106
A_21_P0010964,NG_051835.1,100.000,55,0,0,6,60,130999,130945,2.74e-21,102
A_21_P0010964,NG_011673.2,98.276,58,1,0,1,58,270992,270935,2.74e-21,102
A_21_P0010964,NG_013369.1,98.276,58,1,0,1,58,4001,4058,2.74e-21,102
A_21_P0010964,NG_008775.1,98.276,58,1,0,1,58,22620,22563,2.74e-21,102
A_21_P0010964,NG_031857.1,96.552,58,2,0,1,58,123125,123182,1.27e-19,97.1
A_21_P0010964,NG_053084.1,94.828,58,3,0,1,58,13270,13327,5.93e-18,91.6
A_21_P0010965,NG_033191.2,100.000,42,0,0,1,42,26875,26916,4.61e-14,78.7
A_21_P0011004,NG_033870.2,96.364,55,2,0,1,55,4801,4855,5.93e-18,91.6
A_21_P0011094,NG_013034.2,94.737,57,3,0,4,60,62838,62782,2.13e-17,89.8
A_21_P0011094,NG_053072.1,93.333,60,4,0,1,60,25524,25465,2.13e-17,89.8
A_21_P0011124,NG_052977.1,100.000,60,0,0,1,60,11042,11101,4.55e-24,111
A_21_P0011214,NG_052977.1,95.745,47,2,0,14,60,9753,9707,1.66e-13,76.8
A_21_P0011257,NG_031989.1,96.667,60,2,0,1,60,10597,10656,9.85e-21,100
A_21_P0011257,NG_046972.1,94.828,58,2,1,3,60,32640,32584,2.13e-17,89.8
A_21_P0011259,NG_027957.2,98.305,59,1,0,2,60,1000172,1000114,7.61e-22,104
A_21_P0011310,NG_016355.1,97.143,35,1,0,26,60,184193,184227,1.67e-08,60.2
A_21_P0011354,NG_009370.2,93.548,62,2,1,1,60,727359,727420,5.93e-18,91.6
A_21_P0011391,NG_008150.2,98.039,51,1,0,10,60,57649,57699,2.13e-17,89.8
A_21_P0011450,NG_034189.3,93.333,60,4,0,1,60,13666,13725,2.13e-17,89.8
A_21_P0011476,NG_008150.2,100.000,49,0,0,12,60,51623,51671,5.93e-18,91.6
A_21_P0011480,NG_023231.1,97.059,34,1,0,27,60,27636,27669,6.01e-08,58.4
A_21_P0011498,NG_051057.1,100.000,60,0,0,1,60,12624,12683,4.55e-24,111
A_21_P0011517,NG_008624.1,96.667,60,2,0,1,60,5520,5579,9.85e-21,100
A_21_P0011517,NG_008301.1,93.333,60,4,0,1,60,5604,5663,2.13e-17,89.8
A_21_P0011578,NG_009090.2,100.000,39,0,0,22,60,168679,168717,2.15e-12,73.1
A_21_P0011578,NG_008625.1,100.000,39,0,0,22,60,6597,6635,2.15e-12,73.1
A_21_P0011584,NG_011470.1,94.737,57,3,0,1,57,39067,39123,2.13e-17,89.8
A_21_P0011634,NG_012050.2,95.000,60,3,0,1,60,32354,32295,4.58e-19,95.3
A_21_P0011651,NG_034005.1,100.000,60,0,0,1,60,451686,451745,4.55e-24,111
A_21_P0011654,NG_054723.1,100.000,60,0,0,1,60,22438,22497,4.55e-24,111
A_21_P0011656,NG_054723.1,100.000,60,0,0,1,60,8152,8211,4.55e-24,111
A_21_P0011656,NG_008654.2,100.000,60,0,0,1,60,25974,26033,4.55e-24,111
A_21_P0011708,NG_052996.1,94.545,55,3,0,4,58,54649,54703,2.76e-16,86.1
A_21_P0011815,NG_050917.1,100.000,44,0,0,1,44,56633,56676,3.57e-15,82.4
A_21_P0011841,NG_009799.1,98.276,58,1,0,3,60,93237,93294,2.74e-21,102
A_21_P0011866,NG_011673.2,98.333,60,1,0,1,60,270999,270940,2.12e-22,106
A_21_P0011866,NG_028283.3,96.667,60,2,0,1,60,34151,34092,9.85e-21,100
A_21_P0011866,NG_051835.1,96.667,60,2,0,1,60,131011,130952,9.85e-21,100
A_21_P0011866,NG_051658.1,96.667,60,2,0,1,60,42224,42283,9.85e-21,100
A_21_P0011866,NG_013369.1,98.214,56,1,0,5,60,3998,4053,3.54e-20,99.0
A_21_P0011866,NG_008775.1,94.915,59,3,0,1,59,22627,22569,1.65e-18,93.5
A_21_P0011866,NG_053084.1,94.643,56,3,0,5,60,13267,13322,7.67e-17,87.9
A_21_P0011870,NG_033833.1,100.000,60,0,0,1,60,2547,2606,4.55e-24,111
A_21_P0011871,NG_033833.1,100.000,60,0,0,1,60,3060,3119,4.55e-24,111
A_21_P0011872,NG_033833.1,100.000,60,0,0,1,60,3864,3923,4.55e-24,111
A_21_P0011874,NG_033833.1,100.000,60,0,0,1,60,4561,4620,4.55e-24,111
A_21_P0011897,NG_015867.1,96.667,60,2,0,1,60,14712,14771,9.85e-21,100
A_21_P0011923,NG_028144.2,100.000,60,0,0,1,60,32138,32197,4.55e-24,111
A_21_P0011967,NG_052980.1,96.721,61,1,1,1,60,14961,15021,9.85e-21,100
A_21_P0012051,NG_015867.1,95.000,60,3,0,1,60,12771,12830,4.58e-19,95.3
A_21_P0012258,NG_011518.1,98.333,60,1,0,1,60,421744,421803,2.12e-22,106
A_21_P0012276,NG_012248.1,98.333,60,1,0,1,60,25315,25374,2.12e-22,106
A_21_P0012281,NG_008111.1,100.000,60,0,0,1,60,31189,31248,4.55e-24,111
A_21_P0012283,NG_008111.1,96.667,60,2,0,1,60,32432,32491,9.85e-21,100
A_21_P0012311,NG_030466.2,97.561,41,1,0,20,60,157485,157525,7.72e-12,71.3
A_21_P0012337,NG_050917.1,100.000,60,0,0,1,60,56416,56475,4.55e-24,111
A_21_P0012338,NG_033052.2,98.333,60,1,0,1,60,155998,156057,2.12e-22,106
A_21_P0012407,NG_008885.1,96.667,60,1,1,1,60,107568,107510,3.54e-20,99.0
A_21_P0012451,NG_009813.1,96.667,60,2,0,1,60,102009,102068,9.85e-21,100
A_21_P0012453,NG_009813.1,100.000,60,0,0,1,60,78183,78242,4.55e-24,111
A_21_P0012461,NG_023392.1,98.333,60,1,0,1,60,60167,60108,2.12e-22,106
A_21_P0012520,NG_046164.1,100.000,60,0,0,1,60,2241,2182,4.55e-24,111
A_21_P0012549,NG_023392.1,98.333,60,1,0,1,60,64761,64702,2.12e-22,106
A_21_P0012591,NG_029527.1,95.000,60,3,0,1,60,19189,19248,4.58e-19,95.3
A_21_P0012605,NG_029663.2,100.000,52,0,0,1,52,74097,74148,1.27e-19,97.1
A_21_P0012605,NG_023267.2,100.000,52,0,0,1,52,300803,300854,1.27e-19,97.1
A_21_P0012626,NG_016229.1,100.000,60,0,0,1,60,1184,1243,4.55e-24,111
A_21_P0012912,NG_053151.1,100.000,60,0,0,1,60,161272,161331,4.55e-24,111
A_21_P0012913,NG_053151.1,100.000,41,0,0,1,41,95872,95912,1.66e-13,76.8
A_21_P0012992,NG_008724.1,100.000,60,0,0,1,60,26265,26324,4.55e-24,111
A_21_P0013024,NG_042893.1,100.000,60,0,0,1,60,3620,3679,4.55e-24,111
A_21_P0013189,NG_031909.1,98.333,60,1,0,1,60,26257,26316,2.12e-22,106
A_21_P0013190,NG_031909.1,100.000,55,0,0,1,55,26277,26331,2.74e-21,102
A_21_P0013192,NG_033948.1,95.000,60,3,0,1,60,72393,72334,4.58e-19,95.3
A_21_P0013192,NG_016426.1,93.333,60,3,1,1,60,106112,106054,7.67e-17,87.9
A_21_P0013195,NG_015867.1,96.667,60,2,0,1,60,14712,14771,9.85e-21,100
A_21_P0013240,NG_027954.1,98.333,60,1,0,1,60,98312,98371,2.12e-22,106
A_21_P0013349,NG_011807.1,98.333,60,1,0,1,60,33056,33115,2.12e-22,106
A_21_P0013396,NG_023444.1,98.113,53,1,0,8,60,12850,12902,1.65e-18,93.5
A_21_P0013396,NG_007884.1,98.113,53,1,0,8,60,11990,12042,1.65e-18,93.5
A_21_P0013408,NG_033878.2,98.333,60,1,0,1,60,312659,312600,2.12e-22,106
A_21_P0013409,NG_033878.2,98.333,60,1,0,1,60,283658,283599,2.12e-22,106
A_21_P0013428,NG_033948.1,100.000,35,0,0,1,35,72691,72657,3.59e-10,65.8
A_21_P0013428,NG_016426.1,97.143,35,1,0,1,35,106411,106377,1.67e-08,60.2
A_21_P0013440,NG_027954.1,98.333,60,1,0,1,60,119359,119300,2.12e-22,106
A_21_P0013511,NG_023191.1,100.000,28,0,0,33,60,24466,24493,2.80e-06,52.8
A_21_P0013512,NG_033870.2,100.000,47,0,0,14,60,81092,81138,7.67e-17,87.9
A_21_P0013531,NG_009409.2,100.000,60,0,0,1,60,300112,300171,4.55e-24,111
A_21_P0013571,NG_027764.1,96.667,60,2,0,1,60,20464,20523,9.85e-21,100
A_21_P0013578,NG_008142.1,96.364,55,2,0,1,55,19333,19387,5.93e-18,91.6
A_21_P0013584,NG_008142.1,96.667,60,2,0,1,60,20453,20512,9.85e-21,100
A_21_P0013645,NG_027764.1,98.333,60,1,0,1,60,5879,5938,2.12e-22,106
A_21_P0013662,NG_008995.1,98.333,60,1,0,1,60,6577,6636,2.12e-22,106
A_21_P0013776,NG_017196.3,100.000,60,0,0,1,60,82409,82468,4.55e-24,111
A_21_P0013779,NG_017196.3,100.000,37,0,0,1,37,74379,74415,2.78e-11,69.4
A_21_P0013786,NG_016406.2,90.000,60,6,0,1,60,6521,6580,4.61e-14,78.7
A_21_P0013806,NG_007294.1,98.305,59,1,0,1,59,40105,40163,7.61e-22,104
A_21_P0013851,NG_017196.3,100.000,60,0,0,1,60,103240,103299,4.55e-24,111
A_21_P0013883,NG_007088.2,98.333,60,1,0,1,60,204332,204391,2.12e-22,106
A_21_P0013932,NG_011679.1,96.667,60,2,0,1,60,3950,3891,9.85e-21,100
A_21_P0013932,NG_029322.2,93.333,45,0,1,1,45,37212,37171,1.29e-09,63.9
A_21_P0013933,NG_029476.2,94.737,57,3,0,4,60,234318,234262,2.13e-17,89.8
A_21_P0013937,NG_011782.2,100.000,60,0,0,1,60,5292,5233,4.55e-24,111
A_21_P0013939,NG_007276.1,95.918,49,2,0,12,60,26139,26187,1.28e-14,80.5
A_21_P0013940,NG_012209.1,100.000,60,0,0,1,60,161603,161544,4.55e-24,111
A_21_P0013947,NG_011464.1,91.379,58,5,0,3,60,2281,2338,1.28e-14,80.5
A_21_P0013952,NG_053112.1,100.000,60,0,0,1,60,133608,133667,4.55e-24,111
A_21_P0013955,NG_029707.1,100.000,60,0,0,1,60,3829,3770,4.55e-24,111
A_21_P0013976,NG_032761.1,100.000,59,0,0,2,60,4444,4386,1.64e-23,110
A_21_P0013979,NG_030340.1,100.000,60,0,0,1,60,9090,9149,4.55e-24,111
A_21_P0013981,NG_032046.2,100.000,60,0,0,1,60,163763,163822,4.55e-24,111
A_21_P0013984,NG_009018.1,100.000,60,0,0,1,60,256152,256211,4.55e-24,111
A_21_P0013985,NG_029981.1,100.000,60,0,0,1,60,26794,26853,4.55e-24,111
A_21_P0013998,NG_008724.1,100.000,60,0,0,1,60,60333,60392,4.55e-24,111
A_21_P0014003,NG_029322.2,100.000,60,0,0,1,60,288934,288993,4.55e-24,111
A_21_P0014006,NG_033014.1,100.000,60,0,0,1,60,28585,28644,4.55e-24,111
A_21_P0014007,NG_011511.1,100.000,60,0,0,1,60,10974,10915,4.55e-24,111
A_21_P0014013,NG_054723.1,100.000,33,0,0,1,33,23839,23807,4.65e-09,62.1
A_21_P0014013,NG_054723.1,100.000,30,0,0,31,60,22914,22885,2.16e-07,56.5
A_21_P0014026,NG_029810.2,100.000,60,0,0,1,60,40781,40840,4.55e-24,111
A_21_P0014031,NG_007398.2,100.000,60,0,0,1,60,134878,134937,4.55e-24,111
A_21_P0014033,NG_046777.1,100.000,60,0,0,1,60,36682,36623,4.55e-24,111
